Receiver ID, Sender ID, Timestamp, RSSI
9, 1, 27/01/2024 05:09:12 GPS, -72
9, 11, 27/01/2024 05:09:12 GPS, -76
9, 2, 27/01/2024 05:09:12 GPS, -68
9, 3, 27/01/2024 05:09:12 GPS, -68
9, 11, 27/01/2024 05:09:12 GPS, -76
9, 4, 27/01/2024 05:09:12 GPS, -68
9, 7, 27/01/2024 05:09:12 GPS, -62
9, 5, 27/01/2024 05:09:12 GPS, -74
9, 1, 27/01/2024 05:09:22 GPS, -72
9, 10, 27/01/2024 05:09:22 GPS, -64
9, 2, 27/01/2024 05:09:22 GPS, -68
9, 3, 27/01/2024 05:09:22 GPS, -68
9, 7, 27/01/2024 05:09:22 GPS, -62
9, 1, 27/01/2024 05:09:32 GPS, -72
9, 11, 27/01/2024 05:09:32 GPS, -76
9, 3, 27/01/2024 05:09:32 GPS, -68
9, 10, 27/01/2024 05:09:32 GPS, -64
9, 7, 27/01/2024 05:09:32 GPS, -62
9, 5, 27/01/2024 05:09:32 GPS, -74
9, 4, 27/01/2024 05:09:32 GPS, -68
9, 2, 27/01/2024 05:09:42 GPS, -68
9, 6, 27/01/2024 05:09:42 GPS, -70
9, 11, 27/01/2024 05:09:42 GPS, -76
9, 10, 27/01/2024 05:09:42 GPS, -65
9, 4, 27/01/2024 05:09:42 GPS, -68
9, 10, 27/01/2024 05:09:52 GPS, -65
9, 11, 27/01/2024 05:09:52 GPS, -76
9, 3, 27/01/2024 05:09:52 GPS, -68
9, 1, 27/01/2024 05:09:52 GPS, -72
9, 7, 27/01/2024 05:09:52 GPS, -63
9, 5, 27/01/2024 05:09:52 GPS, -74
9, 6, 27/01/2024 05:10:02 GPS, -70
9, 11, 27/01/2024 05:10:02 GPS, -76
9, 5, 27/01/2024 05:10:02 GPS, -74
9, 10, 27/01/2024 05:10:02 GPS, -65
9, 3, 27/01/2024 05:10:02 GPS, -68
9, 7, 27/01/2024 05:10:02 GPS, -62
9, 2, 27/01/2024 05:10:02 GPS, -68
9, 1, 27/01/2024 05:10:02 GPS, -73
9, 4, 27/01/2024 05:10:12 GPS, -68
9, 6, 27/01/2024 05:10:12 GPS, -70
9, 10, 27/01/2024 05:10:12 GPS, -64
9, 11, 27/01/2024 05:10:12 GPS, -76
9, 3, 27/01/2024 05:10:12 GPS, -68
9, 5, 27/01/2024 05:10:12 GPS, -74
9, 7, 27/01/2024 05:10:12 GPS, -62
9, 2, 27/01/2024 05:10:12 GPS, -68
9, 6, 27/01/2024 05:10:22 GPS, -70
9, 10, 27/01/2024 05:10:22 GPS, -64
9, 4, 27/01/2024 05:10:22 GPS, -68
9, 1, 27/01/2024 05:10:22 GPS, -72
9, 3, 27/01/2024 05:10:22 GPS, -68
9, 11, 27/01/2024 05:10:22 GPS, -76
9, 5, 27/01/2024 05:10:22 GPS, -74
9, 10, 27/01/2024 05:10:32 GPS, -64
9, 11, 27/01/2024 05:10:32 GPS, -76
9, 1, 27/01/2024 05:10:32 GPS, -72
9, 2, 27/01/2024 05:10:32 GPS, -68
9, 7, 27/01/2024 05:10:32 GPS, -62
9, 4, 27/01/2024 05:10:32 GPS, -68
9, 5, 27/01/2024 05:10:32 GPS, -74
9, 6, 27/01/2024 05:10:42 GPS, -70
9, 10, 27/01/2024 05:10:42 GPS, -64
9, 11, 27/01/2024 05:10:42 GPS, -76
9, 4, 27/01/2024 05:10:42 GPS, -68
9, 2, 27/01/2024 05:10:42 GPS, -68
9, 1, 27/01/2024 05:10:42 GPS, -72
9, 3, 27/01/2024 05:10:42 GPS, -68
9, 7, 27/01/2024 05:10:42 GPS, -62
9, 5, 27/01/2024 05:10:42 GPS, -74
9, 2, 27/01/2024 05:10:52 GPS, -68
9, 4, 27/01/2024 05:10:52 GPS, -68
9, 11, 27/01/2024 05:10:52 GPS, -76
9, 3, 27/01/2024 05:10:52 GPS, -68
9, 1, 27/01/2024 05:10:52 GPS, -73
9, 2, 27/01/2024 05:10:52 GPS, -68
9, 7, 27/01/2024 05:10:52 GPS, -63
9, 5, 27/01/2024 05:10:52 GPS, -74
9, 5, 27/01/2024 05:11:02 GPS, -74
9, 3, 27/01/2024 05:11:02 GPS, -68
9, 4, 27/01/2024 05:11:02 GPS, -68
9, 10, 27/01/2024 05:11:02 GPS, -64
9, 2, 27/01/2024 05:11:02 GPS, -68
9, 1, 27/01/2024 05:11:02 GPS, -72
9, 11, 27/01/2024 05:11:02 GPS, -76
9, 5, 27/01/2024 05:11:02 GPS, -74
9, 3, 27/01/2024 05:11:02 GPS, -68
9, 7, 27/01/2024 05:11:02 GPS, -62
9, 5, 27/01/2024 05:11:12 GPS, -73
9, 11, 27/01/2024 05:11:12 GPS, -76
9, 4, 27/01/2024 05:11:12 GPS, -68
9, 1, 27/01/2024 05:11:12 GPS, -72
9, 10, 27/01/2024 05:11:12 GPS, -64
