Receiver ID, Sender ID, Timestamp, RSSI
6, 11, 27/01/2024 05:08:48 GPS, -62
6, 2, 27/01/2024 05:08:48 GPS, -65
6, 10, 27/01/2024 05:08:48 GPS, -67
6, 4, 27/01/2024 05:08:48 GPS, -68
6, 10, 27/01/2024 05:08:48 GPS, -67
6, 5, 27/01/2024 05:08:48 GPS, -64
6, 3, 27/01/2024 05:08:48 GPS, -65
6, 11, 27/01/2024 05:08:48 GPS, -62
6, 10, 27/01/2024 05:08:48 GPS, -67
6, 2, 27/01/2024 05:08:48 GPS, -64
6, 4, 27/01/2024 05:08:48 GPS, -68
6, 5, 27/01/2024 05:08:58 GPS, -64
6, 7, 27/01/2024 05:08:58 GPS, -64
6, 11, 27/01/2024 05:08:58 GPS, -62
6, 1, 27/01/2024 05:08:58 GPS, -62
6, 10, 27/01/2024 05:08:58 GPS, -67
6, 3, 27/01/2024 05:08:58 GPS, -65
6, 2, 27/01/2024 05:08:58 GPS, -64
6, 4, 27/01/2024 05:08:58 GPS, -68
6, 11, 27/01/2024 05:08:58 GPS, -62
6, 10, 27/01/2024 05:08:58 GPS, -67
6, 5, 27/01/2024 05:08:58 GPS, -64
6, 11, 27/01/2024 05:08:58 GPS, -62
6, 7, 27/01/2024 05:08:58 GPS, -65
6, 1, 27/01/2024 05:08:58 GPS, -62
6, 3, 27/01/2024 05:08:58 GPS, -65
6, 10, 27/01/2024 05:08:58 GPS, -67
6, 7, 27/01/2024 05:09:08 GPS, -63
6, 5, 27/01/2024 05:09:08 GPS, -64
6, 11, 27/01/2024 05:09:08 GPS, -62
6, 3, 27/01/2024 05:09:08 GPS, -65
6, 2, 27/01/2024 05:09:08 GPS, -65
6, 1, 27/01/2024 05:09:08 GPS, -62
6, 11, 27/01/2024 05:09:08 GPS, -62
6, 9, 27/01/2024 05:09:08 GPS, -69
6, 4, 27/01/2024 05:09:08 GPS, -68
6, 11, 27/01/2024 05:09:08 GPS, -62
6, 7, 27/01/2024 05:09:08 GPS, -64
6, 5, 27/01/2024 05:09:08 GPS, -64
6, 3, 27/01/2024 05:09:08 GPS, -65
6, 4, 27/01/2024 05:09:18 GPS, -68
6, 7, 27/01/2024 05:09:18 GPS, -64
6, 10, 27/01/2024 05:09:18 GPS, -67
6, 1, 27/01/2024 05:09:18 GPS, -62
6, 2, 27/01/2024 05:09:18 GPS, -64
6, 9, 27/01/2024 05:09:18 GPS, -69
6, 3, 27/01/2024 05:09:18 GPS, -64
6, 5, 27/01/2024 05:09:18 GPS, -64
6, 4, 27/01/2024 05:09:18 GPS, -68
6, 7, 27/01/2024 05:09:18 GPS, -63
6, 5, 27/01/2024 05:09:28 GPS, -64
6, 7, 27/01/2024 05:09:28 GPS, -64
6, 2, 27/01/2024 05:09:28 GPS, -65
6, 10, 27/01/2024 05:09:28 GPS, -67
6, 9, 27/01/2024 05:09:28 GPS, -69
6, 1, 27/01/2024 05:09:28 GPS, -63
6, 5, 27/01/2024 05:09:28 GPS, -64
6, 3, 27/01/2024 05:09:28 GPS, -65
6, 4, 27/01/2024 05:09:28 GPS, -68
6, 7, 27/01/2024 05:09:28 GPS, -63
6, 2, 27/01/2024 05:09:28 GPS, -65
6, 10, 27/01/2024 05:09:28 GPS, -67
