Receiver ID, Sender ID, Timestamp, RSSI
5, 1, 27/01/2024 05:09:35 GPS, -67
5, 3, 27/01/2024 05:09:35 GPS, -68
5, 11, 27/01/2024 05:09:35 GPS, -67
5, 6, 27/01/2024 05:09:45 GPS, -64
5, 4, 27/01/2024 05:09:45 GPS, -71
5, 2, 27/01/2024 05:09:45 GPS, -70
5, 9, 27/01/2024 05:09:45 GPS, -73
5, 7, 27/01/2024 05:09:45 GPS, -85
5, 10, 27/01/2024 05:09:45 GPS, -73
5, 11, 27/01/2024 05:09:45 GPS, -67
5, 11, 27/01/2024 05:09:55 GPS, -67
5, 3, 27/01/2024 05:09:55 GPS, -68
5, 1, 27/01/2024 05:09:55 GPS, -66
5, 2, 27/01/2024 05:09:55 GPS, -70
5, 4, 27/01/2024 05:09:55 GPS, -70
5, 7, 27/01/2024 05:09:55 GPS, -85
5, 9, 27/01/2024 05:09:55 GPS, -73
5, 10, 27/01/2024 05:09:55 GPS, -73
5, 3, 27/01/2024 05:10:05 GPS, -68
5, 6, 27/01/2024 05:10:05 GPS, -64
5, 2, 27/01/2024 05:10:05 GPS, -70
5, 1, 27/01/2024 05:10:05 GPS, -66
5, 7, 27/01/2024 05:10:05 GPS, -86
5, 10, 27/01/2024 05:10:05 GPS, -73
5, 9, 27/01/2024 05:10:05 GPS, -73
5, 11, 27/01/2024 05:10:15 GPS, -67
5, 3, 27/01/2024 05:10:15 GPS, -68
5, 2, 27/01/2024 05:10:15 GPS, -70
5, 6, 27/01/2024 05:10:15 GPS, -64
5, 9, 27/01/2024 05:10:15 GPS, -73
5, 7, 27/01/2024 05:10:15 GPS, -85
5, 10, 27/01/2024 05:10:15 GPS, -73
5, 11, 27/01/2024 05:10:25 GPS, -67
5, 1, 27/01/2024 05:10:25 GPS, -66
5, 6, 27/01/2024 05:10:25 GPS, -64
5, 2, 27/01/2024 05:10:25 GPS, -70
5, 7, 27/01/2024 05:10:25 GPS, -85
5, 10, 27/01/2024 05:10:25 GPS, -73
5, 9, 27/01/2024 05:10:25 GPS, -73
5, 1, 27/01/2024 05:10:25 GPS, -66
5, 1, 27/01/2024 05:10:35 GPS, -66
5, 6, 27/01/2024 05:10:35 GPS, -64
5, 7, 27/01/2024 05:10:35 GPS, -85
5, 2, 27/01/2024 05:10:35 GPS, -70
5, 3, 27/01/2024 05:10:35 GPS, -68
5, 10, 27/01/2024 05:10:35 GPS, -73
5, 9, 27/01/2024 05:10:35 GPS, -73
5, 1, 27/01/2024 05:10:35 GPS, -66
5, 4, 27/01/2024 05:10:57 GPS, -70
5, 9, 27/01/2024 05:10:57 GPS, -73
5, 3, 27/01/2024 05:10:57 GPS, -68
5, 2, 27/01/2024 05:10:57 GPS, -70
5, 10, 27/01/2024 05:10:57 GPS, -73
5, 11, 27/01/2024 05:10:57 GPS, -67
5, 7, 27/01/2024 05:11:02 GPS, -84
5, 4, 27/01/2024 05:11:02 GPS, -70
5, 9, 27/01/2024 05:11:02 GPS, -73
5, 2, 27/01/2024 05:11:02 GPS, -70
5, 1, 27/01/2024 05:11:02 GPS, -66
5, 10, 27/01/2024 05:11:02 GPS, -73
5, 11, 27/01/2024 05:11:02 GPS, -67
5, 3, 27/01/2024 05:11:02 GPS, -68
5, 7, 27/01/2024 05:11:07 GPS, -84
5, 4, 27/01/2024 05:11:07 GPS, -70
5, 3, 27/01/2024 05:11:07 GPS, -68
5, 6, 27/01/2024 05:11:07 GPS, -64
5, 9, 27/01/2024 05:11:07 GPS, -73
5, 10, 27/01/2024 05:11:07 GPS, -73
5, 11, 27/01/2024 05:11:07 GPS, -67
5, 9, 27/01/2024 05:11:12 GPS, -73
5, 1, 27/01/2024 05:11:12 GPS, -66
5, 11, 27/01/2024 05:11:12 GPS, -67
5, 3, 27/01/2024 05:11:12 GPS, -68
5, 2, 27/01/2024 05:11:12 GPS, -70
5, 6, 27/01/2024 05:11:12 GPS, -64
5, 4, 27/01/2024 05:11:17 GPS, -70
5, 10, 27/01/2024 05:11:17 GPS, -73
5, 1, 27/01/2024 05:11:17 GPS, -66
5, 11, 27/01/2024 05:11:17 GPS, -67
5, 2, 27/01/2024 05:11:17 GPS, -70
5, 9, 27/01/2024 05:11:17 GPS, -73
5, 6, 27/01/2024 05:11:17 GPS, -64
5, 3, 27/01/2024 05:11:17 GPS, -68
5, 7, 27/01/2024 05:11:22 GPS, -83
5, 4, 27/01/2024 05:11:22 GPS, -70
5, 3, 27/01/2024 05:11:22 GPS, -67
5, 1, 27/01/2024 05:11:22 GPS, -66
5, 6, 27/01/2024 05:11:22 GPS, -64
5, 11, 27/01/2024 05:11:22 GPS, -67
5, 2, 27/01/2024 05:11:22 GPS, -70
5, 10, 27/01/2024 05:11:22 GPS, -73
5, 4, 27/01/2024 05:11:27 GPS, -70
5, 1, 27/01/2024 05:11:27 GPS, -66
5, 6, 27/01/2024 05:11:27 GPS, -64
5, 3, 27/01/2024 05:11:27 GPS, -68
5, 10, 27/01/2024 05:11:27 GPS, -73
5, 7, 27/01/2024 05:11:27 GPS, -82
5, 2, 27/01/2024 05:11:27 GPS, -70
5, 4, 27/01/2024 05:11:32 GPS, -70
5, 2, 27/01/2024 05:11:32 GPS, -70
5, 1, 27/01/2024 05:11:32 GPS, -66
5, 3, 27/01/2024 05:11:32 GPS, -68
5, 7, 27/01/2024 05:11:32 GPS, -86
5, 10, 27/01/2024 05:11:32 GPS, -74
5, 9, 27/01/2024 05:11:32 GPS, -73
5, 11, 27/01/2024 05:11:32 GPS, -67
5, 3, 27/01/2024 05:11:37 GPS, -67
5, 4, 27/01/2024 05:11:37 GPS, -70
5, 1, 27/01/2024 05:11:37 GPS, -67
5, 10, 27/01/2024 05:11:37 GPS, -73
5, 2, 27/01/2024 05:11:37 GPS, -69
5, 7, 27/01/2024 05:11:37 GPS, -84
5, 11, 27/01/2024 05:11:37 GPS, -67
5, 9, 27/01/2024 05:11:37 GPS, -73
5, 4, 27/01/2024 05:11:42 GPS, -70
5, 1, 27/01/2024 05:11:42 GPS, -66
5, 2, 27/01/2024 05:11:42 GPS, -70
5, 9, 27/01/2024 05:11:42 GPS, -73
5, 3, 27/01/2024 05:11:42 GPS, -67
5, 10, 27/01/2024 05:11:42 GPS, -73
5, 6, 27/01/2024 05:11:42 GPS, -64
5, 11, 27/01/2024 05:11:42 GPS, -67
5, 4, 27/01/2024 05:11:47 GPS, -70
5, 10, 27/01/2024 05:11:47 GPS, -73
5, 3, 27/01/2024 05:11:47 GPS, -67
5, 2, 27/01/2024 05:11:47 GPS, -70
5, 7, 27/01/2024 05:11:47 GPS, -82
5, 6, 27/01/2024 05:11:52 GPS, -64
5, 4, 27/01/2024 05:11:52 GPS, -70
5, 7, 27/01/2024 05:11:52 GPS, -83
5, 2, 27/01/2024 05:11:52 GPS, -70
5, 3, 27/01/2024 05:11:52 GPS, -67
5, 1, 27/01/2024 05:11:52 GPS, -66
5, 11, 27/01/2024 05:11:52 GPS, -67
5, 9, 27/01/2024 05:11:52 GPS, -73
5, 10, 27/01/2024 05:11:57 GPS, -73
5, 4, 27/01/2024 05:11:57 GPS, -70
5, 6, 27/01/2024 05:11:57 GPS, -64
5, 9, 27/01/2024 05:11:57 GPS, -73
5, 1, 27/01/2024 05:11:57 GPS, -66
5, 3, 27/01/2024 05:11:57 GPS, -67
5, 2, 27/01/2024 05:11:57 GPS, -70
5, 7, 27/01/2024 05:11:57 GPS, -83
5, 3, 27/01/2024 05:12:02 GPS, -67
5, 9, 27/01/2024 05:12:02 GPS, -73
5, 2, 27/01/2024 05:12:02 GPS, -70
5, 1, 27/01/2024 05:12:02 GPS, -66
5, 7, 27/01/2024 05:12:02 GPS, -83
5, 6, 27/01/2024 05:12:02 GPS, -64
5, 1, 27/01/2024 05:12:07 GPS, -66
5, 3, 27/01/2024 05:12:07 GPS, -67
5, 6, 27/01/2024 05:12:07 GPS, -64
5, 11, 27/01/2024 05:12:07 GPS, -67
5, 9, 27/01/2024 05:12:07 GPS, -73
5, 2, 27/01/2024 05:12:07 GPS, -70
5, 7, 27/01/2024 05:12:07 GPS, -82
5, 6, 27/01/2024 05:12:12 GPS, -65
5, 10, 27/01/2024 05:12:12 GPS, -73
5, 2, 27/01/2024 05:12:12 GPS, -69
5, 4, 27/01/2024 05:12:12 GPS, -70
5, 1, 27/01/2024 05:12:12 GPS, -67
5, 7, 27/01/2024 05:12:12 GPS, -88
5, 11, 27/01/2024 05:12:12 GPS, -67
5, 10, 27/01/2024 05:12:17 GPS, -74
5, 9, 27/01/2024 05:12:17 GPS, -73
5, 4, 27/01/2024 05:12:17 GPS, -70
5, 6, 27/01/2024 05:12:17 GPS, -65
5, 3, 27/01/2024 05:12:17 GPS, -67
5, 1, 27/01/2024 05:12:17 GPS, -66
5, 2, 27/01/2024 05:12:17 GPS, -69
5, 7, 27/01/2024 05:12:17 GPS, -86
5, 11, 27/01/2024 05:12:17 GPS, -67
5, 9, 27/01/2024 05:12:22 GPS, -73
5, 6, 27/01/2024 05:12:22 GPS, -64
5, 7, 27/01/2024 05:12:22 GPS, -86
5, 10, 27/01/2024 05:12:22 GPS, -73
5, 4, 27/01/2024 05:12:22 GPS, -70
5, 1, 27/01/2024 05:12:22 GPS, -66
5, 2, 27/01/2024 05:12:22 GPS, -70
5, 3, 27/01/2024 05:12:22 GPS, -67
5, 11, 27/01/2024 05:12:22 GPS, -67
5, 10, 27/01/2024 05:12:27 GPS, -73
5, 4, 27/01/2024 05:12:27 GPS, -70
5, 6, 27/01/2024 05:12:27 GPS, -65
5, 3, 27/01/2024 05:12:27 GPS, -68
5, 7, 27/01/2024 05:12:27 GPS, -87
5, 2, 27/01/2024 05:12:27 GPS, -70
5, 1, 27/01/2024 05:12:27 GPS, -67
5, 11, 27/01/2024 05:12:27 GPS, -67
5, 4, 27/01/2024 05:12:32 GPS, -70
5, 9, 27/01/2024 05:12:32 GPS, -73
5, 10, 27/01/2024 05:12:32 GPS, -73
5, 6, 27/01/2024 05:12:32 GPS, -65
5, 3, 27/01/2024 05:12:32 GPS, -68
5, 2, 27/01/2024 05:12:32 GPS, -70
5, 1, 27/01/2024 05:12:32 GPS, -67
5, 11, 27/01/2024 05:12:32 GPS, -67
5, 6, 27/01/2024 05:12:37 GPS, -65
5, 10, 27/01/2024 05:12:37 GPS, -73
5, 4, 27/01/2024 05:12:37 GPS, -70
5, 2, 27/01/2024 05:12:37 GPS, -70
5, 3, 27/01/2024 05:12:37 GPS, -67
5, 9, 27/01/2024 05:12:37 GPS, -73
5, 1, 27/01/2024 05:12:37 GPS, -66
5, 7, 27/01/2024 05:12:37 GPS, -85
5, 11, 27/01/2024 05:12:37 GPS, -67
5, 6, 27/01/2024 05:12:42 GPS, -65
5, 2, 27/01/2024 05:12:42 GPS, -69
5, 4, 27/01/2024 05:12:42 GPS, -70
5, 1, 27/01/2024 05:12:42 GPS, -66
5, 11, 27/01/2024 05:12:42 GPS, -67
5, 9, 27/01/2024 05:12:42 GPS, -73
5, 3, 27/01/2024 05:12:42 GPS, -66
5, 7, 27/01/2024 05:12:42 GPS, -86
5, 6, 27/01/2024 05:12:47 GPS, -65
5, 4, 27/01/2024 05:12:47 GPS, -70
5, 11, 27/01/2024 05:12:47 GPS, -68
5, 2, 27/01/2024 05:12:47 GPS, -69
5, 1, 27/01/2024 05:12:47 GPS, -66
5, 3, 27/01/2024 05:12:47 GPS, -67
5, 9, 27/01/2024 05:12:47 GPS, -73
5, 7, 27/01/2024 05:12:52 GPS, -85
5, 10, 27/01/2024 05:12:52 GPS, -73
5, 4, 27/01/2024 05:12:52 GPS, -70
5, 3, 27/01/2024 05:12:52 GPS, -67
5, 11, 27/01/2024 05:12:52 GPS, -67
5, 2, 27/01/2024 05:12:52 GPS, -70
5, 1, 27/01/2024 05:12:52 GPS, -66
5, 4, 27/01/2024 05:12:57 GPS, -70
5, 3, 27/01/2024 05:12:57 GPS, -67
5, 6, 27/01/2024 05:12:57 GPS, -65
5, 11, 27/01/2024 05:12:57 GPS, -67
5, 9, 27/01/2024 05:12:57 GPS, -73
5, 10, 27/01/2024 05:13:02 GPS, -73
5, 6, 27/01/2024 05:13:02 GPS, -65
5, 11, 27/01/2024 05:13:02 GPS, -67
5, 4, 27/01/2024 05:13:02 GPS, -70
5, 1, 27/01/2024 05:13:02 GPS, -66
5, 9, 27/01/2024 05:13:02 GPS, -73
5, 3, 27/01/2024 05:13:02 GPS, -67
5, 2, 27/01/2024 05:13:02 GPS, -69
5, 7, 27/01/2024 05:13:02 GPS, -85
5, 10, 27/01/2024 05:13:07 GPS, -73
5, 11, 27/01/2024 05:13:07 GPS, -67
5, 6, 27/01/2024 05:13:07 GPS, -65
5, 4, 27/01/2024 05:13:07 GPS, -70
5, 2, 27/01/2024 05:13:07 GPS, -70
5, 7, 27/01/2024 05:13:07 GPS, -85
5, 1, 27/01/2024 05:13:07 GPS, -66
5, 3, 27/01/2024 05:13:07 GPS, -67
5, 9, 27/01/2024 05:13:07 GPS, -73
5, 10, 27/01/2024 05:13:12 GPS, -73
5, 11, 27/01/2024 05:13:12 GPS, -67
5, 4, 27/01/2024 05:13:12 GPS, -70
5, 1, 27/01/2024 05:13:12 GPS, -66
5, 3, 27/01/2024 05:13:12 GPS, -67
5, 7, 27/01/2024 05:13:12 GPS, -86
5, 11, 27/01/2024 05:13:17 GPS, -67
5, 10, 27/01/2024 05:13:17 GPS, -73
5, 3, 27/01/2024 05:13:17 GPS, -67
5, 9, 27/01/2024 05:13:17 GPS, -73
5, 2, 27/01/2024 05:13:17 GPS, -70
5, 1, 27/01/2024 05:13:17 GPS, -66
5, 10, 27/01/2024 05:13:22 GPS, -73
5, 4, 27/01/2024 05:13:22 GPS, -71
5, 3, 27/01/2024 05:13:22 GPS, -67
5, 9, 27/01/2024 05:13:22 GPS, -73
5, 1, 27/01/2024 05:13:22 GPS, -67
5, 7, 27/01/2024 05:13:22 GPS, -85
5, 2, 27/01/2024 05:13:22 GPS, -69
5, 7, 27/01/2024 05:13:27 GPS, -77
5, 9, 27/01/2024 05:13:27 GPS, -73
5, 2, 27/01/2024 05:13:27 GPS, -68
5, 10, 27/01/2024 05:13:27 GPS, -72
5, 6, 27/01/2024 05:13:27 GPS, -65
5, 1, 27/01/2024 05:13:27 GPS, -67
5, 3, 27/01/2024 05:13:27 GPS, -67
5, 10, 27/01/2024 05:13:32 GPS, -73
5, 4, 27/01/2024 05:13:32 GPS, -70
5, 9, 27/01/2024 05:13:32 GPS, -73
5, 1, 27/01/2024 05:13:32 GPS, -67
5, 2, 27/01/2024 05:13:32 GPS, -68
5, 6, 27/01/2024 05:13:32 GPS, -65
5, 7, 27/01/2024 05:13:32 GPS, -76
5, 4, 27/01/2024 05:13:37 GPS, -70
5, 10, 27/01/2024 05:13:37 GPS, -73
5, 7, 27/01/2024 05:13:37 GPS, -76
5, 1, 27/01/2024 05:13:37 GPS, -67
5, 2, 27/01/2024 05:13:37 GPS, -68
5, 3, 27/01/2024 05:13:37 GPS, -67
5, 9, 27/01/2024 05:13:37 GPS, -73
5, 6, 27/01/2024 05:13:37 GPS, -65
5, 4, 27/01/2024 05:13:42 GPS, -70
5, 2, 27/01/2024 05:13:42 GPS, -68
5, 9, 27/01/2024 05:13:42 GPS, -73
5, 1, 27/01/2024 05:13:42 GPS, -67
5, 3, 27/01/2024 05:13:42 GPS, -67
5, 7, 27/01/2024 05:13:42 GPS, -76
5, 11, 27/01/2024 05:13:47 GPS, -67
5, 7, 27/01/2024 05:13:47 GPS, -76
5, 4, 27/01/2024 05:13:47 GPS, -70
5, 2, 27/01/2024 05:13:47 GPS, -68
5, 6, 27/01/2024 05:13:47 GPS, -65
5, 3, 27/01/2024 05:13:47 GPS, -67
5, 1, 27/01/2024 05:13:47 GPS, -67
5, 9, 27/01/2024 05:13:47 GPS, -73
5, 10, 27/01/2024 05:13:47 GPS, -73
5, 7, 27/01/2024 05:13:52 GPS, -76
5, 10, 27/01/2024 05:13:52 GPS, -72
5, 4, 27/01/2024 05:13:52 GPS, -70
5, 6, 27/01/2024 05:13:52 GPS, -65
5, 3, 27/01/2024 05:13:52 GPS, -67
5, 9, 27/01/2024 05:13:52 GPS, -73
5, 1, 27/01/2024 05:13:52 GPS, -67
5, 2, 27/01/2024 05:13:52 GPS, -68
5, 11, 27/01/2024 05:13:52 GPS, -66
5, 10, 27/01/2024 05:13:57 GPS, -73
5, 4, 27/01/2024 05:13:57 GPS, -70
5, 3, 27/01/2024 05:13:57 GPS, -67
5, 1, 27/01/2024 05:13:57 GPS, -67
5, 2, 27/01/2024 05:13:57 GPS, -69
5, 7, 27/01/2024 05:13:57 GPS, -76
5, 11, 27/01/2024 05:13:57 GPS, -67
5, 9, 27/01/2024 05:13:57 GPS, -73
5, 6, 27/01/2024 05:13:57 GPS, -65
5, 4, 27/01/2024 05:14:02 GPS, -70
5, 6, 27/01/2024 05:14:02 GPS, -65
5, 1, 27/01/2024 05:14:02 GPS, -67
5, 2, 27/01/2024 05:14:02 GPS, -69
5, 3, 27/01/2024 05:14:02 GPS, -67
5, 7, 27/01/2024 05:14:02 GPS, -76
5, 9, 27/01/2024 05:14:02 GPS, -73
5, 11, 27/01/2024 05:14:02 GPS, -67
5, 11, 27/01/2024 05:14:07 GPS, -67
5, 10, 27/01/2024 05:14:07 GPS, -72
5, 4, 27/01/2024 05:14:07 GPS, -70
5, 9, 27/01/2024 05:14:07 GPS, -73
5, 1, 27/01/2024 05:14:07 GPS, -67
5, 6, 27/01/2024 05:14:07 GPS, -65
5, 7, 27/01/2024 05:14:07 GPS, -76
5, 2, 27/01/2024 05:14:07 GPS, -69
5, 11, 27/01/2024 05:14:12 GPS, -67
5, 10, 27/01/2024 05:14:12 GPS, -72
5, 3, 27/01/2024 05:14:12 GPS, -67
5, 4, 27/01/2024 05:14:12 GPS, -70
5, 1, 27/01/2024 05:14:12 GPS, -67
5, 9, 27/01/2024 05:14:12 GPS, -73
5, 6, 27/01/2024 05:14:12 GPS, -64
5, 2, 27/01/2024 05:14:12 GPS, -69
5, 7, 27/01/2024 05:14:12 GPS, -76
5, 6, 27/01/2024 05:14:17 GPS, -64
5, 4, 27/01/2024 05:14:17 GPS, -70
5, 3, 27/01/2024 05:14:17 GPS, -67
5, 1, 27/01/2024 05:14:17 GPS, -67
5, 11, 27/01/2024 05:14:17 GPS, -67
5, 7, 27/01/2024 05:14:17 GPS, -76
5, 9, 27/01/2024 05:14:17 GPS, -73
5, 2, 27/01/2024 05:14:17 GPS, -69
5, 6, 27/01/2024 05:14:22 GPS, -65
5, 10, 27/01/2024 05:14:22 GPS, -73
5, 3, 27/01/2024 05:14:22 GPS, -67
5, 1, 27/01/2024 05:14:22 GPS, -67
5, 4, 27/01/2024 05:14:22 GPS, -70
5, 2, 27/01/2024 05:14:22 GPS, -68
5, 9, 27/01/2024 05:14:22 GPS, -73
5, 11, 27/01/2024 05:14:22 GPS, -67
5, 4, 27/01/2024 05:14:28 GPS, -70
5, 10, 27/01/2024 05:14:28 GPS, -72
5, 1, 27/01/2024 05:14:28 GPS, -67
5, 6, 27/01/2024 05:14:28 GPS, -65
5, 3, 27/01/2024 05:14:28 GPS, -67
5, 7, 27/01/2024 05:14:28 GPS, -76
5, 2, 27/01/2024 05:14:28 GPS, -69
5, 11, 27/01/2024 05:14:28 GPS, -67
5, 7, 27/01/2024 05:14:33 GPS, -76
5, 10, 27/01/2024 05:14:33 GPS, -73
5, 4, 27/01/2024 05:14:33 GPS, -70
5, 2, 27/01/2024 05:14:33 GPS, -69
5, 1, 27/01/2024 05:14:33 GPS, -67
5, 6, 27/01/2024 05:14:33 GPS, -65
5, 3, 27/01/2024 05:14:33 GPS, -67
5, 6, 27/01/2024 05:14:38 GPS, -65
5, 2, 27/01/2024 05:14:38 GPS, -69
5, 1, 27/01/2024 05:14:38 GPS, -67
5, 7, 27/01/2024 05:14:38 GPS, -76
5, 3, 27/01/2024 05:14:38 GPS, -67
5, 11, 27/01/2024 05:14:38 GPS, -67
5, 9, 27/01/2024 05:14:38 GPS, -73
5, 10, 27/01/2024 05:14:43 GPS, -73
5, 11, 27/01/2024 05:14:43 GPS, -67
5, 4, 27/01/2024 05:14:43 GPS, -70
5, 6, 27/01/2024 05:14:43 GPS, -65
5, 1, 27/01/2024 05:14:43 GPS, -67
5, 2, 27/01/2024 05:14:43 GPS, -69
5, 3, 27/01/2024 05:14:43 GPS, -67
5, 9, 27/01/2024 05:14:43 GPS, -73
5, 7, 27/01/2024 05:14:43 GPS, -76
5, 9, 27/01/2024 05:14:48 GPS, -73
5, 4, 27/01/2024 05:14:48 GPS, -70
5, 10, 27/01/2024 05:14:48 GPS, -72
5, 6, 27/01/2024 05:14:48 GPS, -65
5, 7, 27/01/2024 05:14:48 GPS, -76
5, 11, 27/01/2024 05:14:48 GPS, -67
5, 3, 27/01/2024 05:14:48 GPS, -67
5, 1, 27/01/2024 05:14:48 GPS, -67
5, 2, 27/01/2024 05:14:48 GPS, -68
5, 6, 27/01/2024 05:14:53 GPS, -65
5, 10, 27/01/2024 05:14:53 GPS, -73
5, 11, 27/01/2024 05:14:53 GPS, -67
5, 4, 27/01/2024 05:14:53 GPS, -70
5, 1, 27/01/2024 05:14:53 GPS, -67
5, 2, 27/01/2024 05:14:53 GPS, -69
5, 3, 27/01/2024 05:14:53 GPS, -67
5, 9, 27/01/2024 05:14:53 GPS, -73
5, 7, 27/01/2024 05:14:53 GPS, -76
5, 10, 27/01/2024 05:14:58 GPS, -73
5, 11, 27/01/2024 05:14:58 GPS, -67
5, 6, 27/01/2024 05:14:58 GPS, -65
5, 4, 27/01/2024 05:14:58 GPS, -70
5, 9, 27/01/2024 05:14:58 GPS, -73
5, 2, 27/01/2024 05:14:58 GPS, -69
5, 3, 27/01/2024 05:14:58 GPS, -67
5, 1, 27/01/2024 05:14:58 GPS, -67
5, 7, 27/01/2024 05:14:58 GPS, -76
5, 10, 27/01/2024 05:15:03 GPS, -72
5, 4, 27/01/2024 05:15:03 GPS, -70
5, 2, 27/01/2024 05:15:03 GPS, -69
5, 1, 27/01/2024 05:15:03 GPS, -66
5, 3, 27/01/2024 05:15:03 GPS, -67
5, 9, 27/01/2024 05:15:03 GPS, -73
5, 7, 27/01/2024 05:15:03 GPS, -80
5, 4, 27/01/2024 05:15:08 GPS, -70
5, 1, 27/01/2024 05:15:08 GPS, -66
5, 6, 27/01/2024 05:15:08 GPS, -65
5, 2, 27/01/2024 05:15:08 GPS, -69
5, 3, 27/01/2024 05:15:08 GPS, -67
5, 9, 27/01/2024 05:15:08 GPS, -73
5, 7, 27/01/2024 05:15:08 GPS, -79
5, 10, 27/01/2024 05:15:13 GPS, -73
5, 6, 27/01/2024 05:15:13 GPS, -65
5, 4, 27/01/2024 05:15:13 GPS, -70
5, 2, 27/01/2024 05:15:13 GPS, -69
5, 3, 27/01/2024 05:15:13 GPS, -67
5, 7, 27/01/2024 05:15:13 GPS, -76
5, 1, 27/01/2024 05:15:13 GPS, -67
5, 11, 27/01/2024 05:15:13 GPS, -67
5, 10, 27/01/2024 05:15:18 GPS, -72
5, 6, 27/01/2024 05:15:18 GPS, -65
5, 4, 27/01/2024 05:15:18 GPS, -70
5, 1, 27/01/2024 05:15:18 GPS, -67
5, 2, 27/01/2024 05:15:18 GPS, -69
5, 3, 27/01/2024 05:15:18 GPS, -67
5, 7, 27/01/2024 05:15:18 GPS, -76
5, 9, 27/01/2024 05:15:18 GPS, -73
5, 11, 27/01/2024 05:15:18 GPS, -67
5, 6, 27/01/2024 05:15:23 GPS, -64
5, 10, 27/01/2024 05:15:23 GPS, -73
5, 4, 27/01/2024 05:15:23 GPS, -70
5, 1, 27/01/2024 05:15:23 GPS, -67
5, 2, 27/01/2024 05:15:23 GPS, -69
5, 3, 27/01/2024 05:15:23 GPS, -67
5, 9, 27/01/2024 05:15:23 GPS, -73
5, 11, 27/01/2024 05:15:23 GPS, -66
5, 4, 27/01/2024 05:15:28 GPS, -70
5, 6, 27/01/2024 05:15:28 GPS, -64
5, 1, 27/01/2024 05:15:28 GPS, -67
5, 3, 27/01/2024 05:15:28 GPS, -67
5, 2, 27/01/2024 05:15:28 GPS, -69
5, 7, 27/01/2024 05:15:28 GPS, -76
5, 9, 27/01/2024 05:15:28 GPS, -73
