Receiver ID, Sender ID, Timestamp, RSSI
4, 5, 26/01/2024 23:23:08 GPS, -81
4, 2, 26/01/2024 23:23:08 GPS, -82
4, 1, 26/01/2024 23:23:08 GPS, -83
4, 3, 26/01/2024 23:23:08 GPS, -84
4, 3, 26/01/2024 23:23:28 GPS, -85
4, 2, 26/01/2024 23:23:28 GPS, -82
4, 5, 26/01/2024 23:23:28 GPS, -81
4, 1, 26/01/2024 23:23:28 GPS, -84
4, 3, 26/01/2024 23:23:48 GPS, -85
4, 2, 26/01/2024 23:23:48 GPS, -82
4, 5, 26/01/2024 23:23:48 GPS, -80
4, 1, 26/01/2024 23:23:48 GPS, -84
4, 2, 26/01/2024 23:24:08 GPS, -82
4, 5, 26/01/2024 23:24:08 GPS, -81
4, 1, 26/01/2024 23:24:08 GPS, -84
4, 2, 26/01/2024 23:24:28 GPS, -82
4, 3, 26/01/2024 23:24:28 GPS, -85
4, 5, 26/01/2024 23:24:28 GPS, -81
4, 1, 26/01/2024 23:24:28 GPS, -84
4, 2, 26/01/2024 23:24:48 GPS, -82
4, 5, 26/01/2024 23:24:48 GPS, -81
4, 1, 26/01/2024 23:24:48 GPS, -85
4, 2, 26/01/2024 23:25:08 GPS, -83
4, 5, 26/01/2024 23:25:08 GPS, -81
4, 1, 26/01/2024 23:25:08 GPS, -84
4, 3, 26/01/2024 23:25:28 GPS, -85
4, 2, 26/01/2024 23:25:28 GPS, -82
4, 5, 26/01/2024 23:25:28 GPS, -81
4, 1, 26/01/2024 23:25:28 GPS, -84
4, 2, 26/01/2024 23:25:48 GPS, -82
4, 5, 26/01/2024 23:25:48 GPS, -81
4, 1, 26/01/2024 23:25:48 GPS, -84
4, 2, 26/01/2024 23:26:08 GPS, -82
4, 5, 26/01/2024 23:26:08 GPS, -81
4, 1, 26/01/2024 23:26:08 GPS, -84
4, 3, 26/01/2024 23:26:08 GPS, -85
4, 2, 26/01/2024 23:26:28 GPS, -82
4, 5, 26/01/2024 23:26:28 GPS, -81
4, 1, 26/01/2024 23:26:28 GPS, -84
4, 3, 26/01/2024 23:26:28 GPS, -85
4, 2, 26/01/2024 23:26:48 GPS, -82
4, 5, 26/01/2024 23:26:48 GPS, -81
4, 3, 26/01/2024 23:26:48 GPS, -84
4, 1, 26/01/2024 23:26:48 GPS, -84
4, 3, 26/01/2024 23:27:08 GPS, -85
4, 2, 26/01/2024 23:27:08 GPS, -82
4, 5, 26/01/2024 23:27:08 GPS, -81
4, 1, 26/01/2024 23:27:08 GPS, -84
4, 3, 26/01/2024 23:27:28 GPS, -85
4, 2, 26/01/2024 23:27:28 GPS, -82
4, 5, 26/01/2024 23:27:28 GPS, -81
4, 1, 26/01/2024 23:27:28 GPS, -83
4, 3, 26/01/2024 23:27:48 GPS, -84
4, 2, 26/01/2024 23:27:48 GPS, -82
4, 5, 26/01/2024 23:27:48 GPS, -81
4, 1, 26/01/2024 23:27:48 GPS, -84
4, 3, 26/01/2024 23:28:08 GPS, -84
4, 2, 26/01/2024 23:28:08 GPS, -84
4, 5, 26/01/2024 23:28:08 GPS, -82
4, 1, 26/01/2024 23:28:08 GPS, -83
4, 3, 26/01/2024 23:28:28 GPS, -84
4, 2, 26/01/2024 23:28:28 GPS, -82
4, 5, 26/01/2024 23:28:28 GPS, -81
4, 1, 26/01/2024 23:28:28 GPS, -84
4, 3, 26/01/2024 23:28:48 GPS, -86
4, 5, 26/01/2024 23:28:48 GPS, -82
4, 1, 26/01/2024 23:28:48 GPS, -84
4, 3, 26/01/2024 23:29:07 GPS, -87
4, 2, 26/01/2024 23:29:07 GPS, -87
4, 5, 26/01/2024 23:29:08 GPS, -84
4, 3, 26/01/2024 23:29:27 GPS, -88
4, 2, 26/01/2024 23:29:28 GPS, -84
4, 2, 26/01/2024 23:29:47 GPS, -87
4, 5, 26/01/2024 23:29:47 GPS, -80
4, 1, 26/01/2024 23:29:48 GPS, -88
4, 3, 26/01/2024 23:29:48 GPS, -90
4, 2, 26/01/2024 23:30:07 GPS, -86
4, 5, 26/01/2024 23:30:07 GPS, -85
4, 3, 26/01/2024 23:30:08 GPS, -89
