Receiver ID, Sender ID, Timestamp, RSSI
11, 7, 01/01/2000 00:00:02 GPS, -71
11, 7, 01/01/2000 00:00:04 GPS, -69
11, 10, 01/01/2000 00:00:04 GPS, -77
11, 7, 01/01/2000 00:00:06 GPS, -69
11, 6, 01/01/2000 00:00:08 GPS, -67
11, 7, 01/01/2000 00:00:08 GPS, -70
11, 7, 01/01/2000 00:00:10 GPS, -69
11, 8, 01/01/2000 00:00:10 GPS, -22
11, 7, 01/01/2000 00:00:11 GPS, -69
11, 7, 01/01/2000 00:00:14 GPS, -69
11, 7, 01/01/2000 00:00:16 GPS, -69
11, 8, 01/01/2000 00:00:16 GPS, -23
11, 6, 01/01/2000 00:00:17 GPS, -67
11, 7, 01/01/2000 00:00:20 GPS, -68
11, 7, 01/01/2000 00:00:23 GPS, -68
11, 7, 01/01/2000 00:00:26 GPS, -68
11, 8, 01/01/2000 00:00:26 GPS, -22
11, 7, 01/01/2000 00:00:27 GPS, -70
11, 7, 01/01/2000 00:00:32 GPS, -71
11, 7, 01/01/2000 00:00:33 GPS, -70
11, 6, 01/01/2000 00:00:33 GPS, -66
11, 8, 01/01/2000 00:00:35 GPS, -22
11, 7, 01/01/2000 00:00:35 GPS, -71
11, 7, 01/01/2000 00:00:38 GPS, -74
11, 7, 01/01/2000 00:00:39 GPS, -73
11, 6, 01/01/2000 00:00:40 GPS, -70
11, 8, 01/01/2000 00:00:41 GPS, -22
11, 10, 01/01/2000 00:00:42 GPS, -79
11, 6, 27/01/2024 04:14:50 GPS, -66
11, 7, 27/01/2024 04:14:50 GPS, -70
11, 7, 27/01/2024 04:14:54 GPS, -71
11, 7, 27/01/2024 04:14:58 GPS, -72
11, 8, 27/01/2024 04:14:58 GPS, -22
11, 6, 27/01/2024 04:15:00 GPS, -70
11, 7, 27/01/2024 04:15:02 GPS, -72
11, 7, 27/01/2024 04:15:04 GPS, -69
11, 6, 27/01/2024 04:15:04 GPS, -66
11, 7, 27/01/2024 04:15:06 GPS, -71
11, 7, 27/01/2024 04:15:12 GPS, -72
11, 7, 27/01/2024 04:15:14 GPS, -71
11, 6, 27/01/2024 04:15:14 GPS, -69
11, 7, 27/01/2024 04:15:16 GPS, -70
11, 10, 27/01/2024 04:15:18 GPS, -78
11, 7, 27/01/2024 04:15:18 GPS, -71
11, 8, 27/01/2024 04:15:20 GPS, -22
11, 7, 27/01/2024 04:15:20 GPS, -73
11, 6, 27/01/2024 04:15:24 GPS, -66
11, 7, 27/01/2024 04:15:24 GPS, -70
11, 7, 27/01/2024 04:15:26 GPS, -70
11, 7, 27/01/2024 04:15:28 GPS, -71
11, 7, 27/01/2024 04:15:30 GPS, -67
11, 8, 27/01/2024 04:15:30 GPS, -22
11, 7, 27/01/2024 04:15:34 GPS, -72
11, 6, 27/01/2024 04:15:34 GPS, -69
11, 7, 27/01/2024 04:15:36 GPS, -71
11, 7, 27/01/2024 04:15:38 GPS, -71
11, 6, 27/01/2024 04:15:40 GPS, -68
11, 7, 27/01/2024 04:15:40 GPS, -72
11, 7, 27/01/2024 04:15:42 GPS, -72
11, 6, 27/01/2024 04:15:44 GPS, -69
11, 7, 27/01/2024 04:15:44 GPS, -72
11, 7, 27/01/2024 04:15:46 GPS, -71
11, 7, 27/01/2024 04:15:48 GPS, -70
11, 8, 27/01/2024 04:15:50 GPS, -22
11, 7, 27/01/2024 04:15:50 GPS, -70
11, 7, 27/01/2024 04:15:52 GPS, -71
11, 7, 27/01/2024 04:15:54 GPS, -71
11, 6, 27/01/2024 04:15:54 GPS, -67
11, 8, 27/01/2024 04:15:56 GPS, -22
11, 8, 27/01/2024 04:16:00 GPS, -22
11, 7, 27/01/2024 04:16:00 GPS, -71
11, 7, 27/01/2024 04:16:02 GPS, -71
11, 6, 27/01/2024 04:16:04 GPS, -67
11, 7, 27/01/2024 04:16:06 GPS, -70
11, 7, 27/01/2024 04:16:08 GPS, -70
11, 8, 27/01/2024 04:16:10 GPS, -22
11, 7, 27/01/2024 04:16:14 GPS, -71
11, 7, 27/01/2024 04:16:16 GPS, -70
11, 8, 27/01/2024 04:16:16 GPS, -22
11, 7, 27/01/2024 04:16:18 GPS, -70
11, 6, 27/01/2024 04:16:18 GPS, -67
11, 8, 27/01/2024 04:16:20 GPS, -22
